udise_code,school_name,state,district,block,location_type,management_type,category,total_students,total_teachers,total_classrooms,boys_toilets,girls_toilets,drinking_water_flag,electricity_flag,internet_flag,library_flag,desktops,laptops,playground_flag,furniture_flag,ramps_flag,solar_panel_flag,rainwater_flag,classes_from,classes_to,ptr,computers_total,toilets_total,students_per_class,toilets_per_100_students,computers_per_100_students,school_level,is_urban,is_rural,ptr_compliant,toilets_compliant,computers_compliant,water_compliant,electricity_compliant,internet_compliant,overall_compliance_score,infrastructure_need_score,ptr_squared,ptr_log,student_density,infrastructure_density,ptr_toilet_interaction,ptr_computer_interaction,state_encoded,district_encoded,block_encoded,location_type_encoded,management_type_encoded,category_encoded,school_level_encoded
UDISE000049,School 49,Maharashtra,South,Block A,Urban,Government,Primary,554,81,6,0,2,True,True,True,True,16,6,False,True,True,False,False,9,5,6.839506172839506,22,2,92.33333333333333,0.36101083032490977,3.9711191335740073,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,46.77884468830971,2.059175844220253,79.14285714285714,0.05405405405405406,6.839506172839506,6.839506172839506,2,3,0,1,1,1,2
UDISE000094,School 94,Maharashtra,East,Block A,Urban,Government,Secondary,1403,98,28,5,3,True,True,True,True,1,14,True,False,False,False,False,6,5,14.316326530612244,15,8,50.107142857142854,0.5702066999287242,1.069137562366358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,204.95720533111202,2.72891935296289,48.37931034482759,0.03632478632478633,14.316326530612244,14.316326530612244,2,1,0,1,1,2,3
UDISE000028,School 28,Maharashtra,South,Block A,Urban,Government,Higher Secondary,1931,73,12,2,0,False,True,False,False,14,3,True,False,False,True,True,1,8,26.45205479452055,17,2,160.91666666666666,0.10357327809425168,0.8803728638011392,upper_primary,True,False,True,False,False,False,True,True,0.5,0.5,699.7112028523176,3.3124410210563644,148.53846153846155,0.016045548654244308,26.45205479452055,26.45205479452055,2,3,0,1,1,0,3
UDISE000023,School 23,Maharashtra,Central,Block B,Urban,Private,Higher Secondary,925,17,7,0,7,True,True,False,False,6,13,True,True,True,False,False,9,8,54.411764705882355,19,7,132.14285714285714,0.7567567567567568,2.054054054054054,secondary,True,False,False,False,False,True,True,False,0.3333333333333333,0.6666666666666667,2960.6401384083047,4.014791930520147,115.625,0.035637149028077755,54.411764705882355,54.411764705882355,2,0,1,1,2,0,2
UDISE000087,School 87,Maharashtra,East,Block A,Urban,Private,Secondary,1639,58,3,2,4,True,True,True,False,16,3,True,True,False,True,False,1,8,28.25862068965517,19,6,546.3333333333334,0.36607687614399026,1.1592434411226358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,798.5496432818073,3.376174254687807,409.75,0.01707317073170732,28.25862068965517,28.25862068965517,2,1,0,1,2,2,3
UDISE000071,School 71,Maharashtra,West,Block C,Urban,Government,Secondary,813,77,48,5,9,True,True,False,False,13,8,True,True,False,False,False,6,12,10.558441558441558,21,14,16.9375,1.7220172201722017,2.5830258302583027,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,111.4806881430258,2.4474160408725014,16.591836734693878,0.10196560196560196,0.0,10.558441558441558,2,4,2,1,1,2,0
UDISE000030,School 30,Tamil Nadu,South,Block B,Urban,Aided,Secondary,88,29,22,1,5,True,True,True,True,10,9,False,False,True,False,False,9,8,3.0344827586206895,19,6,4.0,6.8181818181818175,21.59090909090909,secondary,True,False,True,True,True,True,True,True,1.0,0.0,9.20808561236623,1.3948781048112822,3.8260869565217392,0.5280898876404494,0.0,0.0,3,3,1,1,0,2,2
UDISE000035,School 35,Maharashtra,North,Block C,Urban,Aided,Higher Secondary,803,9,4,7,4,False,True,False,True,16,1,True,True,False,False,False,6,12,89.22222222222223,17,11,200.75,1.36986301369863,2.1170610211706102,higher_secondary,True,False,False,True,False,False,True,False,0.3333333333333333,0.6666666666666667,7960.604938271606,4.502275762825459,160.6,0.03980099502487562,0.0,89.22222222222223,2,2,2,1,0,0,0
UDISE000090,School 90,Maharashtra,Central,Block C,Urban,Government,Secondary,705,16,17,3,5,False,True,True,True,3,5,True,False,True,False,True,6,12,44.0625,8,8,41.470588235294116,1.1347517730496455,1.1347517730496455,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,1941.50390625,3.8080504150451677,39.166666666666664,0.046742209631728045,44.0625,44.0625,2,0,2,1,1,2,0
UDISE000042,School 42,Karnataka,Central,Block A,Rural,Private,Secondary,878,30,18,3,9,True,True,True,False,19,12,False,True,True,False,False,6,5,29.266666666666666,31,12,48.77777777777778,1.366742596810934,3.530751708428246,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,856.5377777777777,3.410046996939138,46.21052631578947,0.06939704209328783,0.0,0.0,1,0,0,0,2,2,3
UDISE000018,School 18,Tamil Nadu,West,Block A,Urban,Private,Primary,1143,37,26,0,2,True,True,True,True,11,7,True,True,True,False,False,9,5,30.89189189189189,18,2,43.96153846153846,0.17497812773403326,1.574803149606299,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,954.308984660336,3.4623518048154858,42.333333333333336,0.04020979020979021,30.89189189189189,30.89189189189189,3,4,0,1,2,1,2
UDISE000067,School 67,Tamil Nadu,West,Block A,Urban,Aided,Primary,129,87,7,5,2,True,True,True,False,14,5,True,True,True,False,False,1,8,1.4827586206896552,19,7,18.428571428571427,5.426356589147287,14.728682170542637,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,2.198573127229489,0.9093702890295813,16.125,0.25384615384615383,0.0,0.0,3,4,0,1,0,1,3
UDISE000055,School 55,Karnataka,South,Block C,Urban,Private,Higher Secondary,978,96,31,6,0,True,True,True,True,5,1,True,True,False,False,False,1,8,10.1875,6,6,31.548387096774192,0.6134969325153374,0.6134969325153374,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,103.78515625,2.414797083600974,30.5625,0.043922369765066395,10.1875,10.1875,1,3,2,1,2,0,3
UDISE000004,School 4,Karnataka,North,Block C,Urban,Aided,Secondary,388,40,4,6,6,True,True,True,False,3,14,False,True,True,False,False,9,12,9.7,17,12,97.0,3.0927835051546393,4.381443298969072,higher_secondary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,94.08999999999999,2.3702437414678603,77.6,0.08483290488431877,0.0,9.7,1,2,2,1,0,2,0
UDISE000096,School 96,Maharashtra,Central,Block B,Rural,Private,Secondary,833,61,25,3,7,True,True,True,True,10,11,True,True,True,True,True,9,12,13.655737704918034,21,10,33.32,1.2004801920768309,2.5210084033613445,higher_secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,186.47917226552005,2.684831911000203,32.03846153846154,0.0671462829736211,13.655737704918034,13.655737704918034,2,0,1,0,2,2,0
UDISE000065,School 65,Karnataka,East,Block A,Urban,Private,Primary,864,78,8,3,5,True,True,False,True,11,5,True,True,True,False,False,6,8,11.076923076923077,16,8,108.0,0.9259259259259258,1.8518518518518516,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,122.698224852071,2.4912964478867714,96.0,0.03699421965317919,11.076923076923077,11.076923076923077,1,1,0,1,2,1,3
UDISE000093,School 93,Maharashtra,Central,Block C,Rural,Private,Primary,1085,9,16,9,7,True,True,True,True,15,2,True,False,False,True,False,1,12,120.55555555555556,17,16,67.8125,1.4746543778801844,1.566820276497696,higher_secondary,False,True,False,True,False,True,True,True,0.6666666666666666,0.33333333333333337,14533.641975308643,4.800371405645707,63.8235294117647,0.04511970534069982,0.0,120.55555555555556,2,0,2,0,2,1,0
UDISE000066,School 66,Maharashtra,West,Block C,Rural,Private,Higher Secondary,1222,78,3,7,5,True,True,False,False,17,8,True,True,False,True,False,9,12,15.666666666666666,25,12,407.3333333333333,0.9819967266775778,2.0458265139116203,higher_secondary,False,True,True,False,False,True,True,False,0.5,0.5,245.44444444444443,2.8134107167600364,305.5,0.032706459525756335,15.666666666666666,15.666666666666666,2,4,2,0,2,0,0
UDISE000063,School 63,Delhi,East,Block C,Urban,Private,Higher Secondary,222,57,24,7,6,True,True,True,True,2,2,True,True,True,False,False,9,12,3.8947368421052633,4,13,9.25,5.8558558558558556,1.8018018018018018,higher_secondary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,15.16897506925208,1.5881605139868156,8.88,0.18385650224215247,0.0,3.8947368421052633,0,1,2,1,2,0,0
UDISE000019,School 19,Tamil Nadu,Central,Block A,Urban,Government,Primary,1325,88,17,6,0,True,True,False,False,3,8,True,False,False,True,True,6,5,15.056818181818182,11,6,77.94117647058823,0.4528301886792453,0.8301886792452831,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,226.70777376033058,2.776133568206321,73.61111111111111,0.02564102564102564,15.056818181818182,15.056818181818182,3,0,0,1,1,1,3
UDISE000087,School 87,Maharashtra,East,Block A,Urban,Private,Secondary,1639,58,3,2,4,True,True,True,False,16,3,True,True,False,True,False,1,8,28.25862068965517,19,6,546.3333333333334,0.36607687614399026,1.1592434411226358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,798.5496432818073,3.376174254687807,409.75,0.01707317073170732,28.25862068965517,28.25862068965517,2,1,0,1,2,2,3
UDISE000074,School 74,Maharashtra,East,Block C,Rural,Government,Secondary,1300,49,28,7,3,False,False,False,True,14,7,True,True,True,False,False,1,5,26.53061224489796,21,10,46.42857142857143,0.7692307692307693,1.6153846153846154,primary,False,True,True,False,False,False,False,True,0.3333333333333333,0.6666666666666667,703.8733860891296,3.3152985580971293,44.827586206896555,0.045349730976172176,26.53061224489796,26.53061224489796,2,1,2,0,1,2,1
UDISE000080,School 80,Tamil Nadu,East,Block A,Urban,Government,Primary,1306,38,24,9,4,True,True,False,True,11,13,True,True,True,False,True,9,8,34.36842105263158,24,13,54.416666666666664,0.9954058192955589,1.8376722817764166,secondary,True,False,True,False,False,True,True,False,0.5,0.5,1181.1883656509697,3.5658193613567093,52.24,0.046671767406273906,34.36842105263158,34.36842105263158,3,1,0,1,1,1,2
UDISE000053,School 53,Karnataka,West,Block C,Urban,Aided,Higher Secondary,1482,59,5,5,0,True,False,True,True,4,1,True,False,True,False,False,6,8,25.11864406779661,5,5,296.4,0.33738191632928477,0.33738191632928477,upper_primary,True,False,True,False,False,True,False,True,0.5,0.5,630.9462798046537,3.262649391414396,247.0,0.010114632501685773,25.11864406779661,25.11864406779661,1,4,2,1,0,0,3
UDISE000008,School 8,Delhi,Central,Block A,Urban,Government,Primary,1906,64,36,9,1,True,True,True,True,3,12,True,True,True,True,False,1,8,29.78125,15,10,52.94444444444444,0.5246589716684155,0.7869884575026233,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,886.9228515625,3.4269057383723625,51.513513513513516,0.03198741478762454,29.78125,29.78125,0,0,0,1,1,1,3
UDISE000013,School 13,Karnataka,North,Block C,Rural,Aided,Primary,1400,68,17,6,0,True,True,True,True,0,8,True,True,False,False,False,6,8,20.58823529411765,8,6,82.3529411764706,0.4285714285714286,0.5714285714285714,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,423.8754325259516,3.072148503998354,77.77777777777777,0.02212705210563883,20.58823529411765,20.58823529411765,1,2,2,0,0,1,3
UDISE000040,School 40,Karnataka,East,Block C,Urban,Government,Primary,525,15,49,4,3,True,True,True,True,14,13,True,True,False,False,True,1,8,35.0,27,7,10.714285714285714,1.3333333333333335,5.142857142857142,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,1225.0,3.58351893845611,10.5,0.15779467680608364,0.0,0.0,1,1,2,1,1,1,3
UDISE000093,School 93,Maharashtra,Central,Block C,Rural,Private,Primary,1085,9,16,9,7,True,True,True,True,15,2,True,False,False,True,False,1,12,120.55555555555556,17,16,67.8125,1.4746543778801844,1.566820276497696,higher_secondary,False,True,False,True,False,True,True,True,0.6666666666666666,0.33333333333333337,14533.641975308643,4.800371405645707,63.8235294117647,0.04511970534069982,0.0,120.55555555555556,2,0,2,0,2,1,0
UDISE000017,School 17,Tamil Nadu,East,Block A,Rural,Private,Primary,1877,77,35,8,6,False,True,False,True,14,2,True,True,True,True,False,1,8,24.376623376623378,16,14,53.628571428571426,0.7458710708577517,0.8524240809802877,upper_primary,False,True,True,False,False,False,True,True,0.5,0.5,594.2197672457413,3.2338284107490445,52.138888888888886,0.03461128860489883,24.376623376623378,24.376623376623378,3,1,0,0,2,1,3
UDISE000087,School 87,Maharashtra,East,Block A,Urban,Private,Secondary,1639,58,3,2,4,True,True,True,False,16,3,True,True,False,True,False,1,8,28.25862068965517,19,6,546.3333333333334,0.36607687614399026,1.1592434411226358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,798.5496432818073,3.376174254687807,409.75,0.01707317073170732,28.25862068965517,28.25862068965517,2,1,0,1,2,2,3
UDISE000040,School 40,Karnataka,East,Block C,Urban,Government,Primary,525,15,49,4,3,True,True,True,True,14,13,True,True,False,False,True,1,8,35.0,27,7,10.714285714285714,1.3333333333333335,5.142857142857142,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,1225.0,3.58351893845611,10.5,0.15779467680608364,0.0,0.0,1,1,2,1,1,1,3
UDISE000018,School 18,Tamil Nadu,West,Block A,Urban,Private,Primary,1143,37,26,0,2,True,True,True,True,11,7,True,True,True,False,False,9,5,30.89189189189189,18,2,43.96153846153846,0.17497812773403326,1.574803149606299,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,954.308984660336,3.4623518048154858,42.333333333333336,0.04020979020979021,30.89189189189189,30.89189189189189,3,4,0,1,2,1,2
UDISE000086,School 86,Karnataka,North,Block A,Urban,Government,Secondary,1446,38,38,3,9,True,True,False,False,6,3,True,True,True,False,False,1,5,38.05263157894737,9,12,38.05263157894737,0.8298755186721992,0.6224066390041494,primary,True,False,False,False,False,True,True,True,0.5,0.5,1448.0027700831026,3.66491026400094,37.07692307692308,0.04077401520387008,38.05263157894737,38.05263157894737,1,2,0,1,1,2,1
UDISE000093,School 93,Maharashtra,Central,Block C,Rural,Private,Primary,1085,9,16,9,7,True,True,True,True,15,2,True,False,False,True,False,1,12,120.55555555555556,17,16,67.8125,1.4746543778801844,1.566820276497696,higher_secondary,False,True,False,True,False,True,True,True,0.6666666666666666,0.33333333333333337,14533.641975308643,4.800371405645707,63.8235294117647,0.04511970534069982,0.0,120.55555555555556,2,0,2,0,2,1,0
UDISE000011,School 11,Karnataka,North,Block B,Urban,Private,Primary,1730,96,20,2,4,True,True,False,False,16,11,True,False,False,False,False,6,8,18.020833333333332,27,6,86.5,0.3468208092485549,1.560693641618497,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,324.7504340277777,2.9455348696870773,82.38095238095238,0.030618139803581745,18.020833333333332,18.020833333333332,1,2,1,1,2,1,3
UDISE000077,School 77,Tamil Nadu,West,Block A,Urban,Aided,Primary,1514,66,11,8,5,True,True,False,True,19,11,False,False,False,True,True,6,12,22.939393939393938,30,13,137.63636363636363,0.8586525759577279,1.9815059445178336,higher_secondary,True,False,True,False,False,True,True,False,0.5,0.5,526.2157943067033,3.1755253839945867,126.16666666666667,0.03564356435643564,22.939393939393938,22.939393939393938,3,4,0,1,0,1,0
UDISE000047,School 47,Tamil Nadu,South,Block C,Urban,Private,Higher Secondary,397,31,6,4,6,True,True,False,True,10,1,True,True,True,False,False,6,5,12.806451612903226,11,10,66.16666666666667,2.518891687657431,2.770780856423174,upper_primary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,164.00520291363165,2.6251359910966507,56.714285714285715,0.0678391959798995,0.0,12.806451612903226,3,3,2,1,2,0,3
UDISE000013,School 13,Karnataka,North,Block C,Rural,Aided,Primary,1400,68,17,6,0,True,True,True,True,0,8,True,True,False,False,False,6,8,20.58823529411765,8,6,82.3529411764706,0.4285714285714286,0.5714285714285714,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,423.8754325259516,3.072148503998354,77.77777777777777,0.02212705210563883,20.58823529411765,20.58823529411765,1,2,2,0,0,1,3
UDISE000061,School 61,Karnataka,South,Block A,Rural,Private,Higher Secondary,734,57,30,2,7,True,True,True,False,14,10,True,True,False,False,False,9,5,12.87719298245614,24,9,24.466666666666665,1.226158038147139,3.2697547683923704,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,165.82209910741767,2.6302466999331036,23.677419354838708,0.08571428571428572,12.87719298245614,12.87719298245614,1,3,0,0,2,0,2
UDISE000090,School 90,Maharashtra,Central,Block C,Urban,Government,Secondary,705,16,17,3,5,False,True,True,True,3,5,True,False,True,False,True,6,12,44.0625,8,8,41.470588235294116,1.1347517730496455,1.1347517730496455,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,1941.50390625,3.8080504150451677,39.166666666666664,0.046742209631728045,44.0625,44.0625,2,0,2,1,1,2,0
UDISE000052,School 52,Maharashtra,Central,Block A,Urban,Government,Primary,1442,25,34,4,6,True,True,True,True,15,9,False,True,False,False,False,9,5,57.68,24,10,42.411764705882355,0.6934812760055479,1.6643550624133148,secondary,True,False,False,False,False,True,True,True,0.5,0.5,3326.9824,4.072098953274781,41.2,0.04712404712404712,57.68,57.68,2,0,0,1,1,1,2
UDISE000014,School 14,Karnataka,Central,Block B,Urban,Government,Higher Secondary,266,31,29,4,8,True,True,True,True,17,7,True,True,False,False,False,9,12,8.580645161290322,24,12,9.172413793103448,4.511278195488721,9.022556390977442,higher_secondary,True,False,True,True,True,True,True,True,1.0,0.0,73.62747138397502,2.2597449343175535,8.866666666666667,0.24344569288389514,0.0,0.0,1,0,1,1,1,0,0
UDISE000074,School 74,Maharashtra,East,Block C,Rural,Government,Secondary,1300,49,28,7,3,False,False,False,True,14,7,True,True,True,False,False,1,5,26.53061224489796,21,10,46.42857142857143,0.7692307692307693,1.6153846153846154,primary,False,True,True,False,False,False,False,True,0.3333333333333333,0.6666666666666667,703.8733860891296,3.3152985580971293,44.827586206896555,0.045349730976172176,26.53061224489796,26.53061224489796,2,1,2,0,1,2,1
UDISE000046,School 46,Tamil Nadu,South,Block C,Urban,Private,Higher Secondary,436,63,10,5,7,False,True,True,True,19,6,True,False,False,False,True,6,8,6.920634920634921,25,12,43.6,2.7522935779816518,5.73394495412844,upper_primary,True,False,True,True,True,False,True,True,0.8333333333333334,0.16666666666666663,47.89518770471152,2.069471369359986,39.63636363636363,0.10755148741418764,0.0,0.0,3,3,2,1,2,0,3
UDISE000059,School 59,Karnataka,East,Block C,Rural,Private,Primary,107,9,7,8,4,True,True,True,True,0,0,True,False,False,False,False,6,12,11.88888888888889,0,12,15.285714285714286,11.214953271028037,0.0,higher_secondary,False,True,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,141.3456790123457,2.5563656137701454,13.375,0.17592592592592593,0.0,11.88888888888889,1,1,2,0,2,1,0
UDISE000012,School 12,Karnataka,West,Block B,Rural,Aided,Secondary,560,45,32,8,8,True,True,False,True,9,5,True,True,True,False,False,9,5,12.444444444444445,14,16,17.5,2.857142857142857,2.5,secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,154.8641975308642,2.5985659682605218,16.96969696969697,0.11051693404634581,0.0,12.444444444444445,1,4,1,0,0,2,2
UDISE000019,School 19,Tamil Nadu,Central,Block A,Urban,Government,Primary,1325,88,17,6,0,True,True,False,False,3,8,True,False,False,True,True,6,5,15.056818181818182,11,6,77.94117647058823,0.4528301886792453,0.8301886792452831,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,226.70777376033058,2.776133568206321,73.61111111111111,0.02564102564102564,15.056818181818182,15.056818181818182,3,0,0,1,1,1,3
UDISE000014,School 14,Karnataka,Central,Block B,Urban,Government,Higher Secondary,266,31,29,4,8,True,True,True,True,17,7,True,True,False,False,False,9,12,8.580645161290322,24,12,9.172413793103448,4.511278195488721,9.022556390977442,higher_secondary,True,False,True,True,True,True,True,True,1.0,0.0,73.62747138397502,2.2597449343175535,8.866666666666667,0.24344569288389514,0.0,0.0,1,0,1,1,1,0,0
UDISE000067,School 67,Tamil Nadu,West,Block A,Urban,Aided,Primary,129,87,7,5,2,True,True,True,False,14,5,True,True,True,False,False,1,8,1.4827586206896552,19,7,18.428571428571427,5.426356589147287,14.728682170542637,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,2.198573127229489,0.9093702890295813,16.125,0.25384615384615383,0.0,0.0,3,4,0,1,0,1,3
UDISE000049,School 49,Maharashtra,South,Block A,Urban,Government,Primary,554,81,6,0,2,True,True,True,True,16,6,False,True,True,False,False,9,5,6.839506172839506,22,2,92.33333333333333,0.36101083032490977,3.9711191335740073,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,46.77884468830971,2.059175844220253,79.14285714285714,0.05405405405405406,6.839506172839506,6.839506172839506,2,3,0,1,1,1,2
UDISE000048,School 48,Karnataka,Central,Block A,Urban,Private,Primary,239,53,42,8,7,True,True,False,True,2,5,True,False,False,True,False,9,8,4.509433962264151,7,15,5.690476190476191,6.2761506276150625,2.928870292887029,secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,20.33499466002136,1.7064618887161598,5.558139534883721,0.26666666666666666,0.0,4.509433962264151,1,0,0,1,2,1,2
UDISE000042,School 42,Karnataka,Central,Block A,Rural,Private,Secondary,878,30,18,3,9,True,True,True,False,19,12,False,True,True,False,False,6,5,29.266666666666666,31,12,48.77777777777778,1.366742596810934,3.530751708428246,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,856.5377777777777,3.410046996939138,46.21052631578947,0.06939704209328783,0.0,0.0,1,0,0,0,2,2,3
UDISE000010,School 10,Maharashtra,West,Block A,Urban,Government,Secondary,549,32,36,2,0,False,True,False,True,11,0,True,False,False,True,False,1,5,17.15625,11,2,15.25,0.36429872495446264,2.0036429872495445,primary,True,False,True,False,False,False,True,True,0.5,0.5,294.3369140625,2.8990148540521847,14.837837837837839,0.0890909090909091,17.15625,17.15625,2,4,0,1,1,2,1
UDISE000095,School 95,Maharashtra,West,Block B,Urban,Aided,Primary,785,98,30,4,7,True,True,False,True,7,8,True,True,True,False,True,9,12,8.010204081632653,15,11,26.166666666666668,1.4012738853503186,1.910828025477707,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,64.16336942940441,2.198357721933388,25.322580645161292,0.07124681933842239,0.0,8.010204081632653,2,4,1,1,0,1,0
UDISE000028,School 28,Maharashtra,South,Block A,Urban,Government,Higher Secondary,1931,73,12,2,0,False,True,False,False,14,3,True,False,False,True,True,1,8,26.45205479452055,17,2,160.91666666666666,0.10357327809425168,0.8803728638011392,upper_primary,True,False,True,False,False,False,True,True,0.5,0.5,699.7112028523176,3.3124410210563644,148.53846153846155,0.016045548654244308,26.45205479452055,26.45205479452055,2,3,0,1,1,0,3
UDISE000099,School 99,Maharashtra,Central,Block A,Rural,Government,Secondary,1021,27,4,5,1,True,True,True,False,7,10,True,False,False,False,False,9,5,37.81481481481482,17,6,255.25,0.5876591576885406,1.665034280117532,secondary,False,True,False,False,False,True,True,True,0.5,0.5,1429.960219478738,3.6588019988766582,204.2,0.026418786692759294,37.81481481481482,37.81481481481482,2,0,0,0,1,2,2
UDISE000077,School 77,Tamil Nadu,West,Block A,Urban,Aided,Primary,1514,66,11,8,5,True,True,False,True,19,11,False,False,False,True,True,6,12,22.939393939393938,30,13,137.63636363636363,0.8586525759577279,1.9815059445178336,higher_secondary,True,False,True,False,False,True,True,False,0.5,0.5,526.2157943067033,3.1755253839945867,126.16666666666667,0.03564356435643564,22.939393939393938,22.939393939393938,3,4,0,1,0,1,0
UDISE000038,School 38,Delhi,East,Block C,Rural,Government,Primary,1131,22,45,9,2,True,False,True,False,8,8,False,False,False,False,False,6,12,51.40909090909091,16,11,25.133333333333333,0.9725906277630416,1.414677276746242,higher_secondary,False,True,False,False,False,True,False,True,0.3333333333333333,0.6666666666666667,2642.894628099173,3.9590800669107433,24.58695652173913,0.0636042402826855,51.40909090909091,51.40909090909091,0,1,2,0,1,1,0
UDISE000007,School 7,Delhi,East,Block A,Urban,Private,Higher Secondary,1438,62,40,1,7,True,True,False,True,17,10,True,False,True,False,True,6,8,23.193548387096776,27,8,35.95,0.5563282336578581,1.8776077885952713,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,537.9406867845995,3.1860860020452098,35.073170731707314,0.05211952744961779,23.193548387096776,23.193548387096776,0,1,0,1,2,0,3
UDISE000077,School 77,Tamil Nadu,West,Block A,Urban,Aided,Primary,1514,66,11,8,5,True,True,False,True,19,11,False,False,False,True,True,6,12,22.939393939393938,30,13,137.63636363636363,0.8586525759577279,1.9815059445178336,higher_secondary,True,False,True,False,False,True,True,False,0.5,0.5,526.2157943067033,3.1755253839945867,126.16666666666667,0.03564356435643564,22.939393939393938,22.939393939393938,3,4,0,1,0,1,0
UDISE000025,School 25,Tamil Nadu,Central,Block C,Rural,Government,Higher Secondary,216,39,6,8,1,True,True,False,False,0,5,True,True,True,False,True,9,8,5.538461538461538,5,9,36.0,4.166666666666666,2.314814814814815,secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,30.67455621301775,1.8777018990287797,30.857142857142858,0.09216589861751152,0.0,5.538461538461538,3,0,2,0,1,0,2
UDISE000063,School 63,Delhi,East,Block C,Urban,Private,Higher Secondary,222,57,24,7,6,True,True,True,True,2,2,True,True,True,False,False,9,12,3.8947368421052633,4,13,9.25,5.8558558558558556,1.8018018018018018,higher_secondary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,15.16897506925208,1.5881605139868156,8.88,0.18385650224215247,0.0,3.8947368421052633,0,1,2,1,2,0,0
UDISE000022,School 22,Delhi,Central,Block B,Rural,Private,Primary,494,33,19,8,4,True,True,True,False,11,8,True,False,False,False,False,1,8,14.969696969696969,19,12,26.0,2.42914979757085,3.8461538461538463,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,224.0918273645546,2.770692987074882,24.7,0.10101010101010101,0.0,0.0,0,0,1,0,2,1,3
UDISE000019,School 19,Tamil Nadu,Central,Block A,Urban,Government,Primary,1325,88,17,6,0,True,True,False,False,3,8,True,False,False,True,True,6,5,15.056818181818182,11,6,77.94117647058823,0.4528301886792453,0.8301886792452831,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,226.70777376033058,2.776133568206321,73.61111111111111,0.02564102564102564,15.056818181818182,15.056818181818182,3,0,0,1,1,1,3
UDISE000024,School 24,Tamil Nadu,Central,Block B,Urban,Government,Primary,1255,50,31,3,8,True,True,False,False,10,14,False,False,False,False,False,6,8,25.1,24,11,40.483870967741936,0.8764940239043826,1.9123505976095616,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,630.0100000000001,3.261935314328648,39.21875,0.052547770700636945,25.1,25.1,3,0,1,1,1,1,3
UDISE000088,School 88,Delhi,Central,Block C,Urban,Aided,Primary,1959,7,10,3,9,True,True,True,True,11,5,False,True,True,False,False,9,12,279.85714285714283,16,12,195.9,0.6125574272588056,0.8167432363450741,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,78320.02040816325,5.637846151651798,178.0909090909091,0.019387755102040816,279.85714285714283,279.85714285714283,0,0,2,1,0,1,0
